,KEYWORDS,SUMMARY,TEXT,TITLE,URL
173,"['defend', 'iranian', 'amid', 'vow', 'assad', 'iran', 'yemen', 'tensions', 'syria', 'ali', 'regional', 'arabia', 'interests', 'velayati']","Syria's state-run news agency SANA says President Bashar Assad and a visiting Iranian official have vowed to defend their national interests amid rising regional tensions.
Tuesday's report on Assad and Ali Akbar Velayati, a top adviser to Iran's Supreme Leader Ayatollah Ali Khamenei, comes as the Trump administration and Saudi Arabia accuse Iran of backing groups opposed to both Riyadh and WashingtonSANA quoted Assad and Velayati as saying that the escalation ""by some regional and Western nations"" against Iran is related to battlefield defeats Syrian insurgents recently suffered.
SANA says Syria and Iran ""will defend the interests of their people.""
Saudi Arabia has said that a ballistic missile launched at the kingdom by Shiite rebels in Yemen on Saturday night was a ""direct military aggression by the Iranian regime.""","Syria's state-run news agency SANA says President Bashar Assad and a visiting Iranian official have vowed to defend their national interests amid rising regional tensions.

Tuesday's report on Assad and Ali Akbar Velayati, a top adviser to Iran's Supreme Leader Ayatollah Ali Khamenei, comes as the Trump administration and Saudi Arabia accuse Iran of backing groups opposed to both Riyadh and Washington

SANA quoted Assad and Velayati as saying that the escalation ""by some regional and Western nations"" against Iran is related to battlefield defeats Syrian insurgents recently suffered.

SANA says Syria and Iran ""will defend the interests of their people.""

Saudi Arabia has said that a ballistic missile launched at the kingdom by Shiite rebels in Yemen on Saturday night was a ""direct military aggression by the Iranian regime.""","Syria, Iran vow to defend themselves amid regional tensions",https://www.foxnews.com/world/2017/11/07/syria-iran-vow-to-defend-themselves-amid-regional-tensions.html
174,"['rebels', 'farmer', 'york', 'traumafirst', 'tribunethe', 'turned', 'tribuneread', 'william', 'romenews', 'ultimately', 'cow', 'dead']","This was one mad cow.
A Georgia farmer was killed Wednesday morning when a cow he was attempting to move ultimately turned against him, according to the Rome-News Tribune.
The cow reportedly rammed farmer Nathan William Paris against a fence, causing massive chest trauma.
First responders attempted to revive the 72-year-old farmer to no avail.
He was rushed to an emergency room where he was pronounced dead.","This was one mad cow.

A Georgia farmer was killed Wednesday morning when a cow he was attempting to move ultimately turned against him, according to the Rome-News Tribune.

The cow reportedly rammed farmer Nathan William Paris against a fence, causing massive chest trauma.

First responders attempted to revive the 72-year-old farmer to no avail. He was rushed to an emergency room where he was pronounced dead.

“It’s the first time in a long time that I can recall a death attributed to a farm animal,” Floyd County Coroner Gene Proctor told the Rome-News Tribune.

Read more from the New York Post.",Farmer dead after cow rebels against him,https://www.foxnews.com/us/2017/10/26/farmer-dead-after-cow-rebels-against-him.html
175,"['1162017', 'greg', 'week', 'shannon', 'fox', 'whip', 'perino', 'w', 'stirewaltdana', 'updated', 'rundown', 'start', 'stirewalt']","Start the day with this quick news podcast!
· Perino & StirewaltDana Perino & Chris Stirewalt dishing on politics news every week.
· The One w/ Greg GutfeldYou know him.
Greg Gutfeld.
· Livin’ the BreamInspirational stories, personal anecdotes and an insider’s perspective from Shannon Bream.","More Podcasts

· The Whip Around

In hurry? Start the day with this quick news podcast!

· Hourly Newscast

The news updated every hour!

· The Five

It’s the full primetime show. FREE!

· Perino & Stirewalt

Dana Perino & Chris Stirewalt dishing on politics news every week.

· The One w/ Greg Gutfeld

You know him. You love him. Greg Gutfeld.

· Livin’ the Bream

Inspirational stories, personal anecdotes and an insider’s perspective from Shannon Bream.

· HemmerTime

One on one with engaging personalities hosted by Bill Hemmer.",The FOX News Rundown 11/6/2017,https://radio.foxnews.com/2017/11/06/the-fox-news-rundown-1162017-2/
176,"['stop', 'offer', 'alternative', 'opioid', 'scott', 'florida', 'oxycodone', 'abuse', 'oxycontin', 'abuseresistant', 'blues', 'opioids', 'er', 'insurer', 'drug', 'xtampza', 'covering']","Florida’s largest health insurance company will stop covering one of the most widely used -- and abused -- prescription opioids amid a nationwide drug abuse epidemic.
Florida Blue said Monday that starting Jan. 1, 2018, it will no longer cover the cost of OxyContin, or oxycodone, prescriptions and instead offer patients Xtampza ER.
In Florida, opioids killed 2,538 people in 2015 and contributed to the deaths of 1,358 other people.
Florida Blue’s latest move follows in the footsteps of its 2015 policy that requires prior authorization for all oxycodone prescriptions of more than seven days.
Other insurance companies have also taken steps to replace OxyContin prescriptions with Xtampza ER, with Cigna announcing in October that it would stop covering the former.","Florida’s largest health insurance company will stop covering one of the most widely used -- and abused -- prescription opioids amid a nationwide drug abuse epidemic.

Florida Blue said Monday that starting Jan. 1, 2018, it will no longer cover the cost of OxyContin, or oxycodone, prescriptions and instead offer patients Xtampza ER. That drug turns into a gel when crushed, so it cannot be easily snorted or smoked. Further, when Xtampza is crushed it releases a substance, known as an opioid antagonist, that minimizes the effect of the opioid.

“Most physicians, most plans have had a hands-off approach for a number of years, and we see where we are now,” Scott McClelland, Florida Blue’s vice president of commercial and specialty pharmacy, told the Miami Herald. “We think it’s time for more people, including physicians in our community, the nurses, even the families to take a more proactive approach in trying to manage this epidemic.”

McClelland added that the switch is part of a new approach Florida Blue is taking to combat the rising abuse of opioids in the country. In May, Florida Gov. Rick Scott announced a statewide public emergency and, more recently, federal officials declared a national opioid overdose epidemic.

“The individuals struggling with drug use are sons, daughters, mothers, fathers, sisters, brothers and friends and each tragic case leaves loved ones searching for answers and praying for help,” Scott said. “Families across our nation are fighting the opioid epidemic and Florida is going to do everything possible to help our communities.”

Nationally, more than 52,000 Americans died from drug overdoses in 2015 and that number has been rising drastically in recent years. More than half those deaths involve prescription opioids.

In Florida, opioids killed 2,538 people in 2015 and contributed to the deaths of 1,358 other people.

McClelland thinks that prescribing Xtampza ER instead of OxyContin will not only curtail the rampant number of overdose deaths, but also have an effect on street prices.

“It makes the street value a lot less because it’s harder to manipulate,” McClelland said.

Florida Blue’s latest move follows in the footsteps of its 2015 policy that requires prior authorization for all oxycodone prescriptions of more than seven days. That policy, the company says, led to a 20 percent reduction in the use of long-term opioids by members over 12 months.

Other insurance companies have also taken steps to replace OxyContin prescriptions with Xtampza ER, with Cigna announcing in October that it would stop covering the former.

While Purdue Pharma, which manufactures OxyContin, says it supports limiting the supply of the drug, the company added that Florida Blue’s policy will make it tougher for doctors to address addiction among their patients and that Xtampza ER comes with its own potential for abuse.

“Florida Blue’s decision limits prescribers’ options to help address the opioid crisis,” Danielle Lewis, a Purdue Pharma spokeswoman, said in an email to the Herald. “Further, while both products are formulated with properties designed to deter intranasal [snorting] and intravenous [injection] abuse, neither is abuse proof.”","Florida insurer to stop covering oxycodone, will offer abuse-resistant alternative",https://www.foxnews.com/health/2017/11/07/florida-insurer-to-stop-covering-oxycodone-will-offer-abuse-resistant-alternative.html
177,"['twos', 'creep', 'audio', 'special', 'ready', 'things', 'president', 'twitter', 'weinstein', 'stranger', 'season', 'fest']","Audio clip: Listen to audio clip.
Take Two's Halloween special featuring more Harvey Weinstein and the latest developments, a former President and 'Stranger Things' Season 2 is getting ready to drop on Netflix.
Listen to the 'Take Two' podcast:Follow Michelle Pollino on Twitter: @MichellPollino","Audio clip: Listen to audio clip.

Take Two's Halloween special featuring more Harvey Weinstein and the latest developments, a former President and 'Stranger Things' Season 2 is getting ready to drop on Netflix.

Listen to the 'Take Two' podcast:

Follow Michelle Pollino on Twitter: @MichellPollino",Take Two: A Creep Fest,https://radio.foxnews.com/2017/10/26/take-two-a-creep-fest/
178,"['north', 'youll', 'witness', 'oliver', 'matos', 'hope', 'cuba', 'castro', 'president', 'hear', 'confrontation']","The beautiful island of Cuba, once a hotspot for American tourists in the 1940's and 1950's, is now an oppressed nation of 11 million people governed by a ruthless communist dictator.
You'll witness how Castro committed this ultimate betrayal through a campaign of murder, mayhem and lies to his fellow countrymen.
In a rare firsthand account, Oliver North interviews Huber Matos, one of Castro's most trusted commanders.
And you'll hear from the ordinary Cuban citizens who fled from their beloved homeland in search of freedom.
This is the story of a people who have struggled, fought, and continues to hope for the inevitable day when Cuba will be free again.","Audio clip: Listen to audio clip.

The beautiful island of Cuba, once a hotspot for American tourists in the 1940's and 1950's, is now an oppressed nation of 11 million people governed by a ruthless communist dictator. In this gripping episode of ""War Stories with Oliver North,"" you'll see how Fidel Castro brought a country together with promises and hope, and then tore it apart in one swift grab for power.

You'll witness how Castro committed this ultimate betrayal through a campaign of murder, mayhem and lies to his fellow countrymen. Learn how as a Catholic schoolboy, who once wrote letters to President Roosevelt, Castro rose to command an army of idealistic revolutionaries to overthrow Fulgencio Batista. You'll bear witness to Castro's 1959 victorious entrance into the city of Havana from the man who rode alongside him. In a rare firsthand account, Oliver North interviews Huber Matos, one of Castro's most trusted commanders. Matos was betrayed, tortured and jailed by Castro for 20 years.

You will meet the brave men who fought for the freedom of Cuba only to be abandoned at the last minute by President John F. Kennedy in the debacle known as the Bay of Pigs. You'll go inside the ensuing Cuban Missile crisis and see how a nuclear holocaust was narrowly avoided between America and the Soviet Union. From the pilot himself, you will hear him retrace the mission of a U-2 spy plane that provided the proof the world needed that ballistic missiles were aimed at the United States.

And you'll hear from the ordinary Cuban citizens who fled from their beloved homeland in search of freedom. This is the story of a people who have struggled, fought, and continues to hope for the inevitable day when Cuba will be free again.",Confrontation In Cuba,https://radio.foxnews.com/2017/10/10/confrontation-in-cuba/
179,"['teams', 'churches', 'armed', 'providing', 'security', 'start']",,,Should churches start providing armed security teams?,https://video.foxnews.com/v/5637825964001/?playlist_id=2114913880001
180,"['employees', 'nonsmoking', 'smoking', 'taking', 'spokesperson', 'far', 'breaks', 'policy', 'rewards', 'company', 'work', 'smoke', 'office', 'cigarette']","Piala Inc., a Tokyo-based marketing firm, introduced a policy last month granting six extra paid holidays per year to non-smoking employees to make up for the cigarette breaks of employees who do smoke.
It all started when a non-smoker used the company suggestion box to complain about smoking breaks, a spokesperson tells the Telegraph.
""Our CEO saw the comment and agreed, so we are giving non-smokers some extra time off to compensate,"" the spokesperson explains.
Smoke breaks are particularly time-consuming at the company — about 15 minutes each — because smokers must travel from the office on the 29th floor to the basement.
This article originally appeared on Newser: ""Company Finds Ingenious Way to Make Up for Smoke Breaks.""","If you've ever glared at the back of a co-worker's head as he or she left the office on a smoke break, wondering why you don't get to just take breaks from work whenever you want, you'll applaud a Japanese company's recent decision.

Piala Inc., a Tokyo-based marketing firm, introduced a policy last month granting six extra paid holidays per year to non-smoking employees to make up for the cigarette breaks of employees who do smoke. It all started when a non-smoker used the company suggestion box to complain about smoking breaks, a spokesperson tells the Telegraph.

""Our CEO saw the comment and agreed, so we are giving non-smokers some extra time off to compensate,"" the spokesperson explains.

Smoke breaks are particularly time-consuming at the company — about 15 minutes each — because smokers must travel from the office on the 29th floor to the basement. So far, 25 percent of the employees have taken days off under the new policy — and, at least according to the spokesperson, four people have quit smoking as a result of the policy.

Kyodo News says in Japan, where 21.7 percent of adults are estimated to smoke, more companies are starting to attempt to rein in the practice, with one company going so far as to ban smoking during work hours. (In related news, here's what happens when packs of cigarettes cost $1 more.)

This article originally appeared on Newser: ""Company Finds Ingenious Way to Make Up for Smoke Breaks.""",Company rewards non-smoking employees for not taking cigarette breaks,https://www.foxnews.com/lifestyle/2017/11/03/company-rewards-non-smoking-employees-for-not-taking-cigarette-breaks.html
181,"['detroit', 'couple', 'cover', 'passenger', 'slept', 'sex', 'flight', 'man', 'woman', 'press', 'witness', 'blanket', 'report', 'delta', 'tried']","New details have emerged concerning the couple who was caught engaging in a sex act aboard a Delta flight from Los Angeles to Detroit on Oct. 29.
According to a police report obtained by the Detroit Free Press, the two Delta passengers performed the sex act next to another male passenger who appeared to be asleep, per a witness.
Furthermore, the couple had tried to cover up their lewd behavior with a blanket, but a fellow passenger was able to see underneath as it was only “partially covering” their actions.
DELTA SEX COUPLE PROBABLY WON'T BE CHARGED, SAYS FORMER PROSECUTOR""[I] went to the row and witnessed the lady in the man's lap performing fellatio,” said a passenger who gave a witness statement.
At that point, the witness says the woman sat up in her seat, while the man attempted to apologize.","New details have emerged concerning the couple who was caught engaging in a sex act aboard a Delta flight from Los Angeles to Detroit on Oct. 29.

According to a police report obtained by the Detroit Free Press, the two Delta passengers performed the sex act next to another male passenger who appeared to be asleep, per a witness. Furthermore, the couple had tried to cover up their lewd behavior with a blanket, but a fellow passenger was able to see underneath as it was only “partially covering” their actions.

DELTA SEX COUPLE PROBABLY WON'T BE CHARGED, SAYS FORMER PROSECUTOR

""[I] went to the row and witnessed the lady in the man's lap performing fellatio,” said a passenger who gave a witness statement. “They had a blanket partially covering the 'act.' I asked for boarding cards and names.""

At that point, the witness says the woman sat up in her seat, while the man attempted to apologize.

Police also said that the 48-year-old woman was reported to be “highly intoxicated” when they were dispatched to bring her and the 28-year-old into custody. Police had previously said the two were strangers before boarding the plane; she switched seats sometime into the flight to sit beside him.

Upon the flight’s arrival at the Detroit Metropolitan Airport, officers say the man attempted to explain that the woman had merely ""fallen asleep in his lap but that they did not have intercourse,"" and added that he only ""grabbed her breasts on the outside of her clothes.""

UNITED FLIGHT TURNS AROUND AFTER PASSENGER INITIATES 'ALTERCATION' WITH CREW MEMBER

The two were taken into custody by the Wayne Metro Detroit Police Department, but were ultimately issued citations by the FBI for lewd and lascivious behavior, police confirmed.

The couple was not formally charged with any crimes, the Detroit Free Press reports.

After the incident, the Press says the woman attempted to re-book her flight with Delta, but the airline stated that she “was not permitted to fly” with them. She left the next day on a different carrier.

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

Both the man and woman had originally traveled to Detroit to catch separate connecting flights, WDIV-TV reported shortly after the incident. He was scheduled to continue to Miami, and she to Nashville. The two did not know each other before meeting on the plane, officials told WDIV at the time.",Delta couple who had sex on flight tried to cover up behavior with a blanket while man slept beside them: report,http://www.foxnews.com/travel/2017/11/07/delta-couple-who-had-sex-on-flight-tried-to-cover-up-behavior-with-blanket-while-man-slept-beside-them-report.html
182,"['control', 'wouldnt', 'advocates', 'guy', 'media', 'mass', 'laws', 'stopped', 'gun', 'ignores', 'attack', 'texas', 'calif', 'shooting', 'good', 'liberal', 'lives']","By John R. Lott, Fox NewsBefore knowing almost anything about Sunday’s mass public shooting, gun control advocates are once again calling for more gun control.
The attack at the First Baptist Church in tiny Sutherland Springs, Texas, claimed 26 lives and left people with an understandable desire to “do something.” One thing is certain: the proposals put forward by gun control advocates wouldn’t have stopped this attack.
What they ignored was what stopped the killer was a good guy with a gun.
As one witness said, without the good guy with a gun it “would have been much worse.” If more people were carrying guns, the attack might have been stopped even faster and more lives would have been saved.
with these mass shootings exploding every month or so.”","By John R. Lott, Fox News

Before knowing almost anything about Sunday’s mass public shooting, gun control advocates are once again calling for more gun control. The attack at the First Baptist Church in tiny Sutherland Springs, Texas, claimed 26 lives and left people with an understandable desire to “do something.” One thing is certain: the proposals put forward by gun control advocates wouldn’t have stopped this attack.

What they ignored was what stopped the killer was a good guy with a gun. As one witness said, without the good guy with a gun it “would have been much worse.” If more people were carrying guns, the attack might have been stopped even faster and more lives would have been saved.

Democratic Senators such as Dick Durbin (Ill.), Richard Blumenthal (Conn.), Bob Casey (Pa.), Dianne Feinstein (Calif.), and Kamala Harris (Calif.) all immediately made statements that were various versions of, “Congress must act.”

The media spent all day after the attack rhetorically asking whether now was the time for more gun control. CNN’s Jim Acosta repeatedly asked if President Trump is, “Content . . . with these mass shootings exploding every month or so.”","Texas Shooting: Liberal Media Fixates On Laws That Wouldn't Have Stopped Attack, Ignores Good Guy With Gun",http://nation.foxnews.com/2017/11/07/texas-shooting-liberal-media-fixates-laws-wouldnt-have-stopped-attack-ignores-good-guy
183,"['racist', 'car', 'spraying', 'mistake', 'man', 'admits', 'williams', 'department', 'young', 'graffiti', 'kansas', 'report']","A black man confessed to spraying a racist graffiti on his own car as a Halloween prank, Kansas police said on Monday.
Dauntarius Williams, 21, admitted to spraying the racist graffiti on his own car that featured racial slurs like “go home,” “date your own kind,” and “die,” the Riley County Police Department said.
Authorities decided not to charge the man for filing a false report, saying it would “not be in the best interests of the citizens.”The photographs of the vehicle covered in graffiti at an apartment complex near Kansas State University were posted last Wednesday.
The picture prompted condemnation on social media and the school increased security.
The Associated Press contributed to this report.","A black man confessed to spraying a racist graffiti on his own car as a Halloween prank, Kansas police said on Monday.

Dauntarius Williams, 21, admitted to spraying the racist graffiti on his own car that featured racial slurs like “go home,” “date your own kind,” and “die,” the Riley County Police Department said. Authorities decided not to charge the man for filing a false report, saying it would “not be in the best interests of the citizens.”

The photographs of the vehicle covered in graffiti at an apartment complex near Kansas State University were posted last Wednesday. The picture prompted condemnation on social media and the school increased security. The FBI opened a civil rights investigation.

""While William's mistake had a decidedly negative impact on the community, please recognize that he, like many of us when we were young, is a young man who made a mistake and is now doing his best to own up to it,"" Brad Schoen, director of the police department, said.

The Associated Press contributed to this report.","Man admits spraying racist graffiti on his own car, police said",http://www.foxnews.com/us/2017/11/07/man-admits-spraying-racist-graffiti-on-his-own-car-police-said.html
184,"['late', 'stirewalt', 'audio', 'fox', 'perino', 'ill', 'tell', 'daily', 'whatthe', 'host', 'twitter', 'chris', 'edition']","Audio clip: Listen to audio clip.
From the nation's capital...Dana Perino, former White House Press Secretary, co-host of Fox News Channel's ""The Five"" and host of ""The Daily Briefing"" and Chris Stirewalt Fox News Politics Editor and host of ""Power Play"", run through the daily goings on in the world of politics.
Dana joins Chris in FOX's Washington D.C. studios to talk budget reconciliation, taxation and Dana's bag of food (please recycle).
Plus, Chris plays a game of ""Name That Presidential Resume"".
LISTEN to ""Perino & Stirewalt: I'll Tell You What"":Follow Dana Perino on Twitter: @DanaPerino and FacebookPlus pick up her books: ""And The Good News Is..."" and ""Let Me Tell You About Jasper""Follow Chris Stirewalt on Twitter: @ChrisStirewalt and subscribe to his political news note: 'FOX News Halftime Report'Click HERE for more ""Perino & Stirewalt: I'll Tell You What""","Audio clip: Listen to audio clip.

From the nation's capital...

Dana Perino, former White House Press Secretary, co-host of Fox News Channel's ""The Five"" and host of ""The Daily Briefing"" and Chris Stirewalt Fox News Politics Editor and host of ""Power Play"", run through the daily goings on in the world of politics.

Dana joins Chris in FOX's Washington D.C. studios to talk budget reconciliation, taxation and Dana's bag of food (please recycle).

Plus, Chris plays a game of ""Name That Presidential Resume"".

LISTEN to ""Perino & Stirewalt: I'll Tell You What"":

Follow Dana Perino on Twitter: @DanaPerino and Facebook

Plus pick up her books: ""And The Good News Is..."" and ""Let Me Tell You About Jasper""

Follow Chris Stirewalt on Twitter: @ChrisStirewalt and subscribe to his political news note: 'FOX News Halftime Report'

Click HERE for more ""Perino & Stirewalt: I'll Tell You What""",I’ll Tell You What…The Late Edition,https://radio.foxnews.com/2017/10/20/ill-tell-you-what-the-late-edition/
185,"['comey', 'statement', 'reacts', 'spicer', 'softening', 'boss', 'exfbi', 'clinton']",,,'Why Did Comey Do This?': Spicer Reacts to Ex-FBI Boss Softening Clinton Statement,http://insider.foxnews.com/2017/11/07/sean-spicer-james-comey-hillary-clinton-statement-grossly-negligent-extremely-careless
186,"['conquering', 'trump', 'leventhal', 'rick', 'crisis', 'emergency', 'president', 'twitter', 'opioid', 'national', 'jessica', 'rosenthal']","President Trump has declared the opioid crisis a national public health emergency.
The President said he's directing all executive agencies to use every appropriate emergency authority to fight the crisis.
The declaration doesn't make new funds available to deal with the crisis as much as it allows for the redirection of existing funds.
FOX's Jessica Rosenthal speaks with Desiree Constantineau and Kyle Steinberg from the New Jersey non-profit organization CFC Loud N Clear Foundation and also FOX News' Rick Leventhal about the ongoing opioid crisis.
Listen to the interview below:Follow FOX's Rick Leventhal on Twitter: @RickLeventhalFollow Jessica Rosenthal on Twitter: @JessicaFOXNews","Audio clip: Listen to audio clip.

President Trump has declared the opioid crisis a national public health emergency. He said it's the worst drug crisis in American history and a problem worldwide.

""As Americans we cannot allow this to continue. It is time to liberate our communities from this scourge of drug addiction, never been this way... We can be the generation that ends the opioid epidemic, we can do it,"" President Trump said on Thursday.

The President said he's directing all executive agencies to use every appropriate emergency authority to fight the crisis. The declaration doesn't make new funds available to deal with the crisis as much as it allows for the redirection of existing funds.

FOX's Jessica Rosenthal speaks with Desiree Constantineau and Kyle Steinberg from the New Jersey non-profit organization CFC Loud N Clear Foundation and also FOX News' Rick Leventhal about the ongoing opioid crisis.

Listen to the interview below:

Follow FOX's Rick Leventhal on Twitter: @RickLeventhal

Follow Jessica Rosenthal on Twitter: @JessicaFOXNews",Conquering the National Opioid Crisis,https://radio.foxnews.com/2017/10/26/conquering-the-national-opioid-crisis/
187,"['town', 'comeys', 'statement', 'drafts', 'director', 'law', 'early', 'grassley', 'fbi', 'sharing', 'exoneration', 'strongly', 'versions', 'wray', 'federal', 'hillary', 'violated']","Katie Pavlich, Town HallSenate Judiciary Committee Chairman Chuck Grassley sent a letter to FBI Director Christopher Wray late Monday afternoon demanding to know why early versions of former FBI Director James Comey's statement exonerating Hillary Clinton strongly indicated she had violated federal law by hosting and sharing top secret information on a personal email server.
In Comey's final statement, which he delivered in July 2016, that language was changed.","Katie Pavlich, Town Hall

Senate Judiciary Committee Chairman Chuck Grassley sent a letter to FBI Director Christopher Wray late Monday afternoon demanding to know why early versions of former FBI Director James Comey's statement exonerating Hillary Clinton strongly indicated she had violated federal law by hosting and sharing top secret information on a personal email server. In Comey's final statement, which he delivered in July 2016, that language was changed.",Grassley: Early Drafts of Comey's Exoneration Statement Acknowledged Hillary Clinton Violated Federal Law,http://nation.foxnews.com/2017/11/07/grassley-early-drafts-comeys-exoneration-statement-acknowledged-hillary-clinton-violated#commenting
188,"['north', 'korea', 'know', 'defectors']",,,North Korea defectors: What we know,http://video.foxnews.com/v/5620262343001/
189,"['public', 'wouldnt', 'guy', 'church', 'media', 'mass', 'laws', 'stopped', 'gun', 'ignores', 'shootings', 'attack', 'mental', 'texas', 'shooting', 'know', 'liberal']","Before knowing almost anything about Sunday’s mass public shooting, gun control advocates are once again calling for more gun control.
with these mass shootings exploding every month or so.”Today, the day after the shooting, we know some more about the killer.
Indeed, their proposals wouldn’t have stopped any of the other mass public shootings in the last couple decades.
It is very common for killers to plan mass public shootings one or two years in advance.
We know that the attack at the Texas church could have been even worse if it wasn’t for an armed civilian.","Before knowing almost anything about Sunday’s mass public shooting, gun control advocates are once again calling for more gun control. The attack at the First Baptist Church in tiny Sutherland Springs, Texas, claimed 26 lives and left people with an understandable desire to “do something.” One thing is certain: the proposals put forward by gun control advocates wouldn’t have stopped this attack.

What they ignored was what stopped the killer was a good guy with a gun. As one witness said, without the good guy with a gun it “would have been much worse.” If more people were carrying guns, the attack might have been stopped even faster and more lives would have been saved.

Democratic Senators such as Dick Durbin (Ill.), Richard Blumenthal (Conn.), Bob Casey (Pa.), Dianne Feinstein (Calif.), and Kamala Harris (Calif.) all immediately made statements that were various versions of, “Congress must act.”

The media spent all day after the attack rhetorically asking whether now was the time for more gun control. CNN’s Jim Acosta repeatedly asked if President Trump is, “Content . . . with these mass shootings exploding every month or so.”

Today, the day after the shooting, we know some more about the killer. We now know that one of the victims who attended the church was his ex-mother-in-law. That his conviction was for cracking the skull of his infant son years ago. That he had a “bad conduct” discharge from the military.

If the media waited even a few hours, they would have learned that their calls for regulations — primarily for “universal” background checks — wouldn’t have stopped this attack. Indeed, their proposals wouldn’t have stopped any of the other mass public shootings in the last couple decades. Kelley bought a gun at a gun store, and he passed the background check that the store conducted on him. Lying on the form doesn’t help you evade the computer background check.

Others on MSNBC immediately called for limiting magazine capacities, but a magazine is just a box with a spring in it. They can be made with very simple tools, and now-a-days 3D printers make it an even easier project. We still don’t know if Kelley planned this attack long in advance, though he bought the gun back in April 2016. It is very common for killers to plan mass public shootings one or two years in advance. It's not serious to think that a ban is going to keep anyone other than law-abiding people from obtaining a magazine.

During his press conference early Monday morning in Japan, President Trump worried that the attack was the result of a ""mental health problem at the highest level"" and called the gunman a, “very deranged individual.” Kelley may well have been suffering from a mental illness, but mental health evaluations shouldn’t be counted for much help. Psychiatrists and psychologists have an extremely poor track record in identifying those who pose a threat to others. Half of the mass public shooters of the Obama years were seeing mental health professionals prior to their attacks. None of these experts identified the killers as a danger to others.

Elliot Rodger, who killed six and injured 14 others near the University of California at Santa Barbara, fooled not only sheriff’s deputies but also the internationally-known Dr. Charles Sophy. Sophy is medical director for the Los Angeles County Department of Children and Family Services. That ought to give people pause before they assume that there’s an easy solution for identifying dangerous individuals.

We know that the attack at the Texas church could have been even worse if it wasn’t for an armed civilian. According to the Texas Department of Public Safety, “A local resident grabbed his rifle and engaged the suspect, the suspect dropped his rifle and fled from the church.”

Something should be done, but the question is what. Texas lets each church decide whether to allow permitted concealed handguns, and we don’t know whether this particular church allowed it. What we do know is that time is crucial. The longer it takes for someone to arrive at the scene with a gun, the more people who will be harmed.

If the media and politicians want to do something effective, they could take a page out of Israel’s playbook. When there is a surge in terrorist attacks , Israeli police call on permitted civilians to make sure that they have their guns with them at all times.

Police tend to support an increase in permits. “What would help most in preventing large-scale shootings in public?” PoliceOne asked its 450,000 American officer members in 2013. The most common answer: “More permissive concealed carry policies for civilians.”

Eighty percent of the surveyed officers believed that allowing permitted concealed handguns would reduce the number of victims of mass public shootings.

Thank God, there was a good guy with a gun on Sunday in Sulpher Springs.","Texas shooting: Liberal media fixates on laws that wouldn't have stopped attack, ignores good guy with gun",http://www.foxnews.com/opinion/2017/11/06/texas-shooting-liberal-media-fixates-on-laws-that-wouldnt-have-stopped-attack-ignores-good-guy-with-gun.html
190,"['public', 'talkcomedian', 'tom', 'state', 'listen', 'audio', 'fox', 'marie', 'americans', 'hour', 'discuss', 'weve', 'politics', 'ryan', 'shillue', 'tomshillueshowcom', 'reiss', 'harf', 'scared']","Audio clip: Listen to audio clip.
The third hour of the Tom Shillue Radio Show on FOX News Talk!
Comedian Ryan Reiss and Fox News Contributor AND former Obama State Department spokeswoman Marie Harf join Tom to discuss why we've become so divisive and a majority of Americans are no afraid to speak about politics in public.
The hour leads to fat jokes, Prius-shaming and gross college pranks.
And remember to listen to The Show Shillue Show LIVE Monday through Friday 3-6 pm Eastern!","Audio clip: Listen to audio clip.

The third hour of the Tom Shillue Radio Show on FOX News Talk!

Comedian Ryan Reiss and Fox News Contributor AND former Obama State Department spokeswoman Marie Harf join Tom to discuss why we've become so divisive and a majority of Americans are no afraid to speak about politics in public. The hour leads to fat jokes, Prius-shaming and gross college pranks.

Download, enjoy and please give us a review! And remember to listen to The Show Shillue Show LIVE Monday through Friday 3-6 pm Eastern! Find out more at TomShillueShow.com","Ryan Reiss, Marie Harf: Americans Are Now Scared To Discuss Politics In Public",https://radio.foxnews.com/2017/11/02/1122017-third-hour/
